Gerado em;Categoria;Item;Tier;Encantamento;API ID;Melhor cidade compra;Menor preco compra;Black Market pedido venda;Black Market compra max;Lucro bruto;ROI %;Compra atualizada;Black Market venda atualizado;Black Market compra atualizado;Bridgewatch venda min;Caerleon venda min;Fort Sterling venda min;Lymhurst venda min;Martlock venda min;Thetford venda min
12/05/2026 17:50:23;armaduras;Botas de Guardião;T7;.2;T7_SHOES_PLATE_SET3@2;;;;90936;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Guardião;T7;.3;T7_SHOES_PLATE_SET3@3;;;;1045971;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Guardião;T8;.0;T8_SHOES_PLATE_SET3;Caerleon;159869;;56835;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;159869;;;;
12/05/2026 17:50:23;armaduras;Botas de Guardião;T8;.1;T8_SHOES_PLATE_SET3@1;Caerleon;449995;;267756;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;449995;;;;
12/05/2026 17:50:23;armaduras;Botas de Guardião;T8;.2;T8_SHOES_PLATE_SET3@2;;;;353710;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Guardião;T8;.3;T8_SHOES_PLATE_SET3@3;;;;161696;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T5;.0;T5_SHOES_PLATE_SET1;Bridgewatch;2580;6163;4424;3583;138,88;2026-05-12T02:45:00;2026-05-12T00:05:00;2026-05-12T01:35:00;2580;6892;2947;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T5;.1;T5_SHOES_PLATE_SET1@1;Fort Sterling;7210;;6636;;;2026-05-12T00:05:00;0001-01-01T00:00:00;2026-05-12T01:35:00;;13306;7210;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T5;.2;T5_SHOES_PLATE_SET1@2;;;;30968;;;;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T5;.3;T5_SHOES_PLATE_SET1@3;Caerleon;145000;;88410;;;2026-05-12T06:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;145000;;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T6;.0;T6_SHOES_PLATE_SET1;Lymhurst;11295;16094;13904;4799;42,49;2026-05-12T03:25:00;2026-05-12T14:55:00;2026-05-12T15:15:00;;18978;12790;11295;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T6;.1;T6_SHOES_PLATE_SET1@1;Fort Sterling;26162;;27808;;;2026-05-12T03:05:00;0001-01-01T00:00:00;2026-05-12T01:35:00;;;26162;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T6;.2;T6_SHOES_PLATE_SET1@2;;;;54309;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T6;.3;T6_SHOES_PLATE_SET1@3;Thetford;354990;;234918;;;2026-05-11T23:15:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;419998;;;;354990
12/05/2026 17:50:23;armaduras;Botas de Soldado;T7;.0;T7_SHOES_PLATE_SET1;Fort Sterling;34946;44974;40448;10028;28,70;2026-05-12T06:25:00;2026-05-12T06:40:00;2026-05-12T15:15:00;;41234;34946;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T7;.1;T7_SHOES_PLATE_SET1@1;Caerleon;194961;;123774;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;194961;;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T7;.2;T7_SHOES_PLATE_SET1@2;;;;487518;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T7;.3;T7_SHOES_PLATE_SET1@3;;;;323392;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T8;.0;T8_SHOES_PLATE_SET1;Fort Sterling;94000;;77043;;;2026-05-11T23:55:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;188000;94000;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T8;.1;T8_SHOES_PLATE_SET1@1;;;;123774;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T8;.2;T8_SHOES_PLATE_SET1@2;;;;944911;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Botas de Soldado;T8;.3;T8_SHOES_PLATE_SET1@3;;;;1192508;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capa;T5;.0;T5_CAPE;Fort Sterling;6176;9695;2054;3519;56,98;2026-05-12T00:05:00;2026-05-12T16:25:00;2026-05-12T11:15:00;;10999;6176;6987;6702;
12/05/2026 17:50:23;armaduras;Capa;T5;.1;T5_CAPE@1;Caerleon;24850;21000;18012;-3850;-15,49;2026-05-12T06:20:00;2026-05-12T11:10:00;2026-05-12T11:10:00;;24850;;;;
12/05/2026 17:50:23;armaduras;Capa;T5;.2;T5_CAPE@2;Martlock;39999;;;;;2026-05-12T16:45:00;0001-01-01T00:00:00;0001-01-01T00:00:00;;69991;;;39999;
12/05/2026 17:50:23;armaduras;Capa;T5;.3;T5_CAPE@3;Caerleon;249998;;102303;;;2026-05-12T10:50:00;0001-01-01T00:00:00;2026-05-12T10:50:00;;249998;;;;
12/05/2026 17:50:23;armaduras;Capa;T6;.0;T6_CAPE;Fort Sterling;20693;30997;30020;10304;49,79;2026-05-12T18:55:00;2026-05-12T05:35:00;2026-05-12T10:50:00;21081;30462;20693;20888;;21711
12/05/2026 17:50:23;armaduras;Capa;T6;.1;T6_CAPE@1;Bridgewatch;42986;;17064;;;2026-05-12T01:15:00;0001-01-01T00:00:00;2026-05-12T10:50:00;42986;59959;;;;
12/05/2026 17:50:23;armaduras;Capa;T6;.2;T6_CAPE@2;Bridgewatch;144986;;184398;;;2026-05-12T02:05:00;0001-01-01T00:00:00;2026-05-12T10:50:00;144986;199987;;;;
12/05/2026 17:50:23;armaduras;Capa;T6;.3;T6_CAPE@3;Bridgewatch;380000;;497622;;;2026-05-12T01:15:00;0001-01-01T00:00:00;2026-05-12T15:10:00;380000;564998;;;;399999
12/05/2026 17:50:23;armaduras;Capa;T7;.0;T7_CAPE;Lymhurst;61995;;49296;;;2026-05-12T14:35:00;0001-01-01T00:00:00;2026-05-12T10:50:00;67994;108995;;61995;;69671
12/05/2026 17:50:23;armaduras;Capa;T7;.1;T7_CAPE@1;Lymhurst;132000;;174294;;;2026-05-12T16:15:00;0001-01-01T00:00:00;2026-05-12T10:50:00;158000;264985;;132000;;
12/05/2026 17:50:23;armaduras;Capa;T7;.2;T7_CAPE@2;Martlock;298000;;477414;;;2026-05-12T11:05:00;0001-01-01T00:00:00;2026-05-12T15:10:00;399974;;;;298000;
12/05/2026 17:50:23;armaduras;Capa;T7;.3;T7_CAPE@3;;;;833745;;;;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;;;
12/05/2026 17:50:23;armaduras;Capa;T8;.0;T8_CAPE;Bridgewatch;125980;189989;68202;64009;50,81;2026-05-12T01:10:00;2026-05-12T09:35:00;2026-05-12T10:50:00;125980;;;;;179986
12/05/2026 17:50:23;armaduras;Capa;T8;.1;T8_CAPE@1;Fort Sterling;387888;;310698;;;2026-05-12T00:10:00;0001-01-01T00:00:00;2026-05-12T15:10:00;398995;;387888;;;
12/05/2026 17:50:23;armaduras;Capa;T8;.2;T8_CAPE@2;Bridgewatch;1200000;;1313780;;;2026-05-12T01:10:00;0001-01-01T00:00:00;2026-05-12T15:10:00;1200000;;;;;
12/05/2026 17:50:23;armaduras;Capa;T8;.3;T8_CAPE@3;Bridgewatch;4099999;;2435546;;;2026-05-12T01:10:00;0001-01-01T00:00:00;2026-05-12T15:10:00;4099999;;;;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T5;.0;T5_HEAD_CLOTH_SET2;Fort Sterling;5077;8881;8374;3804;74,93;2026-05-12T02:20:00;2026-05-12T16:25:00;2026-05-12T16:25:00;;7494;5077;;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T5;.1;T5_HEAD_CLOTH_SET2@1;Bridgewatch;8000;16477;7900;8477;105,96;2026-05-11T20:55:00;2026-05-12T08:00:00;2026-05-12T08:00:00;8000;20000;;8417;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T5;.2;T5_HEAD_CLOTH_SET2@2;Bridgewatch;11000;;34760;;;2026-05-12T00:55:00;0001-01-01T00:00:00;2026-05-12T15:10:00;11000;;;;;11456
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T5;.3;T5_HEAD_CLOTH_SET2@3;Lymhurst;104883;;147771;;;2026-05-12T02:25:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;104883;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T6;.0;T6_HEAD_CLOTH_SET2;Caerleon;28975;22418;16432;-6557;-22,63;2026-05-11T22:55:00;2026-05-12T08:00:00;2026-05-12T15:10:00;;28975;;;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T6;.1;T6_HEAD_CLOTH_SET2@1;;;38990;38552;;;;2026-05-12T08:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T6;.2;T6_HEAD_CLOTH_SET2@2;;;;102303;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T6;.3;T6_HEAD_CLOTH_SET2@3;Thetford;334898;;330906;;;2026-05-11T23:15:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;334898
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T7;.0;T7_HEAD_CLOTH_SET2;Fort Sterling;30998;50270;36024;19272;62,17;2026-05-11T22:25:00;2026-05-12T08:00:00;2026-05-12T15:15:00;;41986;30998;;;35987
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T7;.1;T7_HEAD_CLOTH_SET2@1;Caerleon;134990;144444;56835;9454;7,00;2026-05-12T15:05:00;2026-05-12T08:00:00;2026-05-12T15:15:00;;134990;;;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T7;.2;T7_HEAD_CLOTH_SET2@2;Martlock;374999;;133878;;;2026-05-12T11:05:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;374999;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T7;.3;T7_HEAD_CLOTH_SET2@3;;;;217279;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T8;.0;T8_HEAD_CLOTH_SET2;Caerleon;179998;205999;152823;26001;14,45;2026-05-11T22:25:00;2026-05-12T08:00:00;2026-05-12T15:15:00;;179998;;;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T8;.1;T8_HEAD_CLOTH_SET2@1;Thetford;350000;385499;169242;35499;10,14;2026-05-11T23:10:00;2026-05-12T08:00:00;2026-05-12T15:15:00;;;;;;350000
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T8;.2;T8_HEAD_CLOTH_SET2@2;;;;924699;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Clérigo;T8;.3;T8_HEAD_CLOTH_SET2@3;Lymhurst;2499900;;262756;;;2026-05-12T17:30:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;2499900;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T5;.0;T5_HEAD_CLOTH_KEEPER;Bridgewatch;7133;;13987;;;2026-05-11T23:15:00;0001-01-01T00:00:00;2026-05-11T23:00:00;7133;12881;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T5;.1;T5_HEAD_CLOTH_KEEPER@1;Thetford;14993;;22720;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-11T23:00:00;;23900;;;;14993
12/05/2026 17:50:23;armaduras;Capote de Druida;T5;.2;T5_HEAD_CLOTH_KEEPER@2;;;;53680;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T5;.3;T5_HEAD_CLOTH_KEEPER@3;Thetford;157758;;121179;;;2026-05-11T22:35:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;157758
12/05/2026 17:50:23;armaduras;Capote de Druida;T6;.0;T6_HEAD_CLOTH_KEEPER;Caerleon;39322;;37130;;;2026-05-11T22:55:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;39322;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T6;.1;T6_HEAD_CLOTH_KEEPER@1;;;;47637;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T6;.2;T6_HEAD_CLOTH_KEEPER@2;Caerleon;194998;;166408;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;194998;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T6;.3;T6_HEAD_CLOTH_KEEPER@3;Caerleon;470000;;200585;;;2026-05-11T23:00:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;470000;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T7;.0;T7_HEAD_CLOTH_KEEPER;Martlock;55897;;27650;;;2026-05-12T01:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;79992;;;55897;
12/05/2026 17:50:23;armaduras;Capote de Druida;T7;.1;T7_HEAD_CLOTH_KEEPER@1;;;222221;160573;;;;2026-05-12T02:45:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T7;.2;T7_HEAD_CLOTH_KEEPER@2;;;;316712;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T7;.3;T7_HEAD_CLOTH_KEEPER@3;;;;1198530;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T8;.0;T8_HEAD_CLOTH_KEEPER;Fort Sterling;329944;;293694;;;2026-05-11T23:50:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;399886;329944;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T8;.1;T8_HEAD_CLOTH_KEEPER@1;;;;323988;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T8;.2;T8_HEAD_CLOTH_KEEPER@2;;;;246974;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Druida;T8;.3;T8_HEAD_CLOTH_KEEPER@3;;;;3428509;;;;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T5;.0;T5_HEAD_CLOTH_SET1;Fort Sterling;2806;8601;8532;5795;206,52;2026-05-12T02:20:00;2026-05-12T08:00:00;2026-05-12T08:00:00;;10966;2806;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T5;.1;T5_HEAD_CLOTH_SET1@1;Fort Sterling;11999;19269;14536;7270;60,59;2026-05-12T02:30:00;2026-05-12T08:00:00;2026-05-12T08:00:00;;19579;11999;13991;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T5;.2;T5_HEAD_CLOTH_SET1@2;Fort Sterling;19899;;29704;;;2026-05-12T02:30:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;79998;19899;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T5;.3;T5_HEAD_CLOTH_SET1@3;Fort Sterling;85957;;34101;;;2026-05-12T02:45:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;149992;85957;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T6;.0;T6_HEAD_CLOTH_SET1;Fort Sterling;14498;19486;9796;4988;34,40;2026-05-12T02:30:00;2026-05-12T15:50:00;2026-05-12T15:50:00;;18981;14498;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T6;.1;T6_HEAD_CLOTH_SET1@1;Bridgewatch;25959;35996;30968;10037;38,66;2026-05-12T05:20:00;2026-05-12T14:55:00;2026-05-12T15:15:00;25959;52959;26995;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T6;.2;T6_HEAD_CLOTH_SET1@2;Caerleon;144997;;104829;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;144997;;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T6;.3;T6_HEAD_CLOTH_SET1@3;;;;123774;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T7;.0;T7_HEAD_CLOTH_SET1;Fort Sterling;34937;51958;37920;17021;48,72;2026-05-12T02:30:00;2026-05-12T08:00:00;2026-05-12T15:15:00;;50987;34937;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T7;.1;T7_HEAD_CLOTH_SET1@1;Lymhurst;74999;137995;136404;62996;84,00;2026-05-12T16:15:00;2026-05-12T08:00:00;2026-05-12T15:15:00;;125729;;74999;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T7;.2;T7_HEAD_CLOTH_SET1@2;;;;121248;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T7;.3;T7_HEAD_CLOTH_SET1@3;;;;859010;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T8;.0;T8_HEAD_CLOTH_SET1;;;159199;70728;;;;2026-05-11T23:40:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T8;.1;T8_HEAD_CLOTH_SET1@1;;;;83358;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T8;.2;T8_HEAD_CLOTH_SET1@2;;;;520459;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Erudito;T8;.3;T8_HEAD_CLOTH_SET1@3;;;;1000494;;;;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T5;.0;T5_HEAD_CLOTH_SET3;Thetford;2986;10212;10112;7226;242,00;2026-05-12T14:45:00;2026-05-12T16:30:00;2026-05-12T16:30:00;;;4492;5483;;2986
12/05/2026 17:50:23;armaduras;Capote de Mago;T5;.1;T5_HEAD_CLOTH_SET3@1;Lymhurst;12403;16818;10428;4415;35,60;2026-05-12T19:40:00;2026-05-12T08:00:00;2026-05-12T16:30:00;;50661;;12403;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T5;.2;T5_HEAD_CLOTH_SET3@2;Fort Sterling;16418;;36024;;;2026-05-12T03:20:00;0001-01-01T00:00:00;2026-05-12T16:30:00;20845;98886;16418;;;17044
12/05/2026 17:50:23;armaduras;Capote de Mago;T5;.3;T5_HEAD_CLOTH_SET3@3;;;;131352;;;;0001-01-01T00:00:00;2026-05-12T16:30:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T6;.0;T6_HEAD_CLOTH_SET3;Lymhurst;14980;22451;22752;7471;49,87;2026-05-12T19:40:00;2026-05-12T08:00:00;2026-05-12T15:05:00;;69989;;14980;17471;
12/05/2026 17:50:23;armaduras;Capote de Mago;T6;.1;T6_HEAD_CLOTH_SET3@1;Lymhurst;30874;39000;32864;8126;26,32;2026-05-12T19:40:00;2026-05-12T08:00:00;2026-05-12T15:10:00;;62481;;30874;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T6;.2;T6_HEAD_CLOTH_SET3@2;;;;98514;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T6;.3;T6_HEAD_CLOTH_SET3@3;Caerleon;400000;;343536;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;400000;;;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T7;.0;T7_HEAD_CLOTH_SET3;Fort Sterling;34990;48000;36656;13010;37,18;2026-05-11T22:25:00;2026-05-12T08:00:00;2026-05-12T15:15:00;;61110;34990;;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T7;.1;T7_HEAD_CLOTH_SET3@1;Lymhurst;89983;143984;51783;54001;60,01;2026-05-12T16:15:00;2026-05-12T08:00:00;2026-05-12T15:15:00;;;;89983;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T7;.2;T7_HEAD_CLOTH_SET3@2;Martlock;302293;;55572;;;2026-05-12T11:05:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;406972;;;302293;
12/05/2026 17:50:23;armaduras;Capote de Mago;T7;.3;T7_HEAD_CLOTH_SET3@3;;;;1177349;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T8;.0;T8_HEAD_CLOTH_SET3;;;174998;42942;;;;2026-05-12T08:00:00;2026-05-12T15:10:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T8;.1;T8_HEAD_CLOTH_SET3@1;;;323499;293016;;;;2026-05-12T08:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T8;.2;T8_HEAD_CLOTH_SET3@2;;;;469929;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capote de Mago;T8;.3;T8_HEAD_CLOTH_SET3@3;Lymhurst;2300000;;1657384;;;2026-05-12T03:00:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;2300000;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T5;.0;T5_HEAD_LEATHER_SET3;Bridgewatch;5353;;7900;;;2026-05-12T18:50:00;0001-01-01T00:00:00;2026-05-12T11:05:00;5353;12430;;5585;;6997
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T5;.1;T5_HEAD_LEATHER_SET3@1;Bridgewatch;10962;13171;12956;2209;20,15;2026-05-12T01:15:00;2026-05-12T11:05:00;2026-05-12T11:05:00;10962;22199;;10998;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T5;.2;T5_HEAD_LEATHER_SET3@2;Lymhurst;44988;;33496;;;2026-05-12T00:20:00;0001-01-01T00:00:00;2026-05-12T15:15:00;54695;56978;;44988;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T5;.3;T5_HEAD_LEATHER_SET3@3;Lymhurst;146988;;133878;;;2026-05-11T22:50:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;174969;;146988;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T6;.0;T6_HEAD_LEATHER_SET3;Fort Sterling;20999;;24332;;;2026-05-12T19:25:00;0001-01-01T00:00:00;2026-05-12T05:00:00;21114;39998;20999;22999;;22994
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T6;.1;T6_HEAD_LEATHER_SET3@1;Lymhurst;41316;;33496;;;2026-05-12T00:20:00;0001-01-01T00:00:00;2026-05-12T15:10:00;78887;59986;;41316;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T6;.2;T6_HEAD_LEATHER_SET3@2;Lymhurst;146999;;138930;;;2026-05-12T13:35:00;0001-01-01T00:00:00;2026-05-12T15:15:00;162988;200000;;146999;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T6;.3;T6_HEAD_LEATHER_SET3@3;;;;118722;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T7;.0;T7_HEAD_LEATHER_SET3;Fort Sterling;77974;;84056;;;2026-05-12T02:45:00;0001-01-01T00:00:00;2026-05-12T15:15:00;78882;99318;77974;;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T7;.1;T7_HEAD_LEATHER_SET3@1;Lymhurst;163986;159967;98514;-4019;-2,45;2026-05-12T13:35:00;2026-05-12T03:30:00;2026-05-12T15:15:00;209996;174999;;163986;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T7;.2;T7_HEAD_LEATHER_SET3@2;;;;272808;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T7;.3;T7_HEAD_LEATHER_SET3@3;Thetford;1547998;;520459;;;2026-05-11T23:10:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;1547998
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T8;.0;T8_HEAD_LEATHER_SET3;;;;79569;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T8;.1;T8_HEAD_LEATHER_SET3@1;Lymhurst;427989;449994;335958;22005;5,14;2026-05-12T13:35:00;2026-05-12T15:05:00;2026-05-12T15:15:00;;;;427989;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T8;.2;T8_HEAD_LEATHER_SET3@2;Bridgewatch;1649990;;353710;;;2026-05-11T21:35:00;0001-01-01T00:00:00;2026-05-12T15:15:00;1649990;;;;;
12/05/2026 17:50:23;armaduras;Capuz de Assassino;T8;.3;T8_HEAD_LEATHER_SET3@3;;;;70742;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capuz de Caçador;T5;.0;T5_HEAD_LEATHER_SET2;Thetford;3708;;158;;;2026-05-12T14:40:00;0001-01-01T00:00:00;2026-05-12T01:35:00;;12412;;8735;;3708
12/05/2026 17:50:23;armaduras;Capuz de Caçador;T5;.1;T5_HEAD_LEATHER_SET2@1;Caerleon;30000;;5688;;;2026-05-12T12:10:00;0001-01-01T00:00:00;2026-05-11T23:00:00;;30000;;;;
12/05/2026 17:50:23;armaduras;Capuz de Caçador;T5;.2;T5_HEAD_LEATHER_SET2@2;Caerleon;54996;;44872;;;2026-05-12T12:10:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;54996;;;;
12/05/2026 17:50:23;armaduras;Capuz de Caçador;T5;.3;T5_HEAD_LEATHER_SET2@3;;;;42942;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Capuz de Caçador;T6;.0;T6_HEAD_LEATHER_SET2;Bridgewatch;21998;;20540;;;2026-05-12T05:50:00;0001-01-01T00:00:00;2026-05-12T15:15:00;21998;51952;;;;
12/05/2026 17:50:23;armaduras;Capuz de Caçador;T6;.1;T6_HEAD_LEATHER_SET2@1;Bridgewatch;43000;;53088;;;2026-05-12T05:50:00;0001-01-01T00:00:00;2026-05-12T15:15:00;43000;79998;;;;
12/05/2026 17:50:23;armaduras;Capuz de Caçador;T6;.2;T6_HEAD_LEATHER_SET2@2;Caerleon;222996;;147771;;;2026-05-12T15:00:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;222996;;;;
12/05/2026 17:50:23;armaduras;Capuz de Caçador;T6;.3;T6_HEAD_LEATHER_SET2@3;Bridgewatch;349998;;90936;;;2026-05-12T02:05:00;0001-01-01T00:00:00;2026-05-12T15:15:00;349998;499995;;;;
